batch_size,num_hist,frameskip,T,num_episodes,num_workers,slices,train_samples,steps,training_ok,rollout_ok,vram_train_mib,vram_train_pct,vram_val_peak_mib,vram_val_peak_pct,val_overhead_pct,vram_ok,score,attention_seq_len,attention_mib
16,7,1,25,1000,2,18,16200,1013,True,True,71186.3,289.8,80987.3,329.7,13.8,False,-1.0,1372,30366.8
32,7,1,25,500,2,18,8100,254,True,True,139813.8,569.2,158117.6,643.7,13.1,False,-1.0,1372,60733.6
32,7,1,25,1000,2,18,16200,507,True,True,139813.8,569.2,158117.6,643.7,13.1,False,-1.0,1372,60733.6
4,7,2,25,500,2,10,4500,1125,True,True,19715.6,80.3,23120.0,94.1,17.3,True,7000.09,1372,7591.7
4,7,2,25,1000,2,10,9000,2250,True,True,19715.6,80.3,23120.0,94.1,17.3,True,7000.04,1372,7591.7
8,7,2,25,500,2,10,4500,563,True,True,36872.5,150.1,42402.6,172.6,15.0,False,-1.0,1372,15183.4
8,7,2,25,1000,2,10,9000,1125,True,True,36872.5,150.1,42402.6,172.6,15.0,False,-1.0,1372,15183.4
16,7,2,25,500,2,10,4500,282,True,True,71186.3,289.8,80967.8,329.6,13.7,False,-1.0,1372,30366.8
16,7,2,25,1000,2,10,9000,563,True,True,71186.3,289.8,80967.8,329.6,13.7,False,-1.0,1372,30366.8
32,7,2,25,500,2,10,4500,141,True,True,139813.8,569.2,158098.1,643.6,13.1,False,-1.0,1372,60733.6
32,7,2,25,1000,2,10,9000,282,True,True,139813.8,569.2,158098.1,643.6,13.1,False,-1.0,1372,60733.6
4,7,3,25,500,2,2,900,225,True,False,19715.6,80.3,23113.5,94.1,17.2,True,-1.0,1372,7591.7
4,7,3,25,1000,2,2,1800,450,True,False,19715.6,80.3,23113.5,94.1,17.2,True,-1.0,1372,7591.7
8,7,3,25,500,2,2,900,113,True,False,36872.5,150.1,42396.1,172.6,15.0,False,-1.0,1372,15183.4
8,7,3,25,1000,2,2,1800,225,True,False,36872.5,150.1,42396.1,172.6,15.0,False,-1.0,1372,15183.4
16,7,3,25,500,2,2,900,57,True,False,71186.3,289.8,80961.3,329.6,13.7,False,-1.0,1372,30366.8
16,7,3,25,1000,2,2,1800,113,True,False,71186.3,289.8,80961.3,329.6,13.7,False,-1.0,1372,30366.8
32,7,3,25,500,2,2,900,29,True,False,139813.8,569.2,158091.6,643.6,13.1,False,-1.0,1372,60733.6
32,7,3,25,1000,2,2,1800,57,True,False,139813.8,569.2,158091.6,643.6,13.1,False,-1.0,1372,60733.6
4,7,4,25,500,2,0,0,0,False,False,19715.6,80.3,23110.3,94.1,17.2,True,-1.0,1372,7591.7
4,7,4,25,1000,2,0,0,0,False,False,19715.6,80.3,23110.3,94.1,17.2,True,-1.0,1372,7591.7
8,7,4,25,500,2,0,0,0,False,False,36872.5,150.1,42392.9,172.6,15.0,False,-1.0,1372,15183.4
8,7,4,25,1000,2,0,0,0,False,False,36872.5,150.1,42392.9,172.6,15.0,False,-1.0,1372,15183.4
16,7,4,25,500,2,0,0,0,False,False,71186.3,289.8,80958.0,329.6,13.7,False,-1.0,1372,30366.8
16,7,4,25,1000,2,0,0,0,False,False,71186.3,289.8,80958.0,329.6,13.7,False,-1.0,1372,30366.8
32,7,4,25,500,2,0,0,0,False,False,139813.8,569.2,158088.4,643.6,13.1,False,-1.0,1372,60733.6
32,7,4,25,1000,2,0,0,0,False,False,139813.8,569.2,158088.4,643.6,13.1,False,-1.0,1372,60733.6
4,7,5,25,500,2,0,0,0,False,False,19715.6,80.3,23107.0,94.1,17.2,True,-1.0,1372,7591.7
4,7,5,25,1000,2,0,0,0,False,False,19715.6,80.3,23107.0,94.1,17.2,True,-1.0,1372,7591.7
8,7,5,25,500,2,0,0,0,False,False,36872.5,150.1,42389.6,172.6,15.0,False,-1.0,1372,15183.4
8,7,5,25,1000,2,0,0,0,False,False,36872.5,150.1,42389.6,172.6,15.0,False,-1.0,1372,15183.4
16,7,5,25,500,2,0,0,0,False,False,71186.3,289.8,80954.8,329.6,13.7,False,-1.0,1372,30366.8
16,7,5,25,1000,2,0,0,0,False,False,71186.3,289.8,80954.8,329.6,13.7,False,-1.0,1372,30366.8
32,7,5,25,500,2,0,0,0,False,False,139813.8,569.2,158085.1,643.6,13.1,False,-1.0,1372,60733.6
32,7,5,25,1000,2,0,0,0,False,False,139813.8,569.2,158085.1,643.6,13.1,False,-1.0,1372,60733.6
4,8,1,25,500,2,17,7650,1913,True,True,23274.4,94.7,27395.8,111.5,17.7,False,-1.0,1568,9915.7
4,8,1,25,1000,2,17,15300,3825,True,True,23274.4,94.7,27395.8,111.5,17.7,False,-1.0,1568,9915.7
8,8,1,25,500,2,17,7650,957,True,True,43990.0,179.1,50672.5,206.3,15.2,False,-1.0,1568,19831.4
8,8,1,25,1000,2,17,15300,1913,True,True,43990.0,179.1,50672.5,206.3,15.2,False,-1.0,1568,19831.4
16,8,1,25,500,2,17,7650,479,True,True,85421.2,347.7,97226.0,395.8,13.8,False,-1.0,1568,39662.7
16,8,1,25,1000,2,17,15300,957,True,True,85421.2,347.7,97226.0,395.8,13.8,False,-1.0,1568,39662.7
32,8,1,25,500,2,17,7650,240,True,True,168283.7,685.1,190332.9,774.8,13.1,False,-1.0,1568,79325.5
32,8,1,25,1000,2,17,15300,479,True,True,168283.7,685.1,190332.9,774.8,13.1,False,-1.0,1568,79325.5
4,8,2,25,500,2,8,3600,900,True,True,23274.4,94.7,27376.3,111.4,17.6,False,-1.0,1568,9915.7
4,8,2,25,1000,2,8,7200,1800,True,True,23274.4,94.7,27376.3,111.4,17.6,False,-1.0,1568,9915.7
8,8,2,25,500,2,8,3600,450,True,True,43990.0,179.1,50653.0,206.2,15.1,False,-1.0,1568,19831.4
8,8,2,25,1000,2,8,7200,900,True,True,43990.0,179.1,50653.0,206.2,15.1,False,-1.0,1568,19831.4
16,8,2,25,500,2,8,3600,225,True,True,85421.2,347.7,97206.5,395.7,13.8,False,-1.0,1568,39662.7
16,8,2,25,1000,2,8,7200,450,True,True,85421.2,347.7,97206.5,395.7,13.8,False,-1.0,1568,39662.7
32,8,2,25,500,2,8,3600,113,True,True,168283.7,685.1,190313.4,774.8,13.1,False,-1.0,1568,79325.5
32,8,2,25,1000,2,8,7200,225,True,True,168283.7,685.1,190313.4,774.8,13.1,False,-1.0,1568,79325.5
4,8,3,25,500,2,0,0,0,False,False,23274.4,94.7,27369.8,111.4,17.6,False,-1.0,1568,9915.7
4,8,3,25,1000,2,0,0,0,False,False,23274.4,94.7,27369.8,111.4,17.6,False,-1.0,1568,9915.7
8,8,3,25,500,2,0,0,0,False,False,43990.0,179.1,50646.5,206.2,15.1,False,-1.0,1568,19831.4
8,8,3,25,1000,2,0,0,0,False,False,43990.0,179.1,50646.5,206.2,15.1,False,-1.0,1568,19831.4
16,8,3,25,500,2,0,0,0,False,False,85421.2,347.7,97200.0,395.7,13.8,False,-1.0,1568,39662.7
16,8,3,25,1000,2,0,0,0,False,False,85421.2,347.7,97200.0,395.7,13.8,False,-1.0,1568,39662.7
32,8,3,25,500,2,0,0,0,False,False,168283.7,685.1,190306.9,774.7,13.1,False,-1.0,1568,79325.5
32,8,3,25,1000,2,0,0,0,False,False,168283.7,685.1,190306.9,774.7,13.1,False,-1.0,1568,79325.5
4,8,4,25,500,2,0,0,0,False,False,23274.4,94.7,27366.5,111.4,17.6,False,-1.0,1568,9915.7
4,8,4,25,1000,2,0,0,0,False,False,23274.4,94.7,27366.5,111.4,17.6,False,-1.0,1568,9915.7
8,8,4,25,500,2,0,0,0,False,False,43990.0,179.1,50643.3,206.2,15.1,False,-1.0,1568,19831.4
8,8,4,25,1000,2,0,0,0,False,False,43990.0,179.1,50643.3,206.2,15.1,False,-1.0,1568,19831.4
16,8,4,25,500,2,0,0,0,False,False,85421.2,347.7,97196.7,395.7,13.8,False,-1.0,1568,39662.7
16,8,4,25,1000,2,0,0,0,False,False,85421.2,347.7,97196.7,395.7,13.8,False,-1.0,1568,39662.7
32,8,4,25,500,2,0,0,0,False,False,168283.7,685.1,190303.7,774.7,13.1,False,-1.0,1568,79325.5
32,8,4,25,1000,2,0,0,0,False,False,168283.7,685.1,190303.7,774.7,13.1,False,-1.0,1568,79325.5
4,8,5,25,500,2,0,0,0,False,False,23274.4,94.7,27363.3,111.4,17.6,False,-1.0,1568,9915.7
4,8,5,25,1000,2,0,0,0,False,False,23274.4,94.7,27363.3,111.4,17.6,False,-1.0,1568,9915.7
8,8,5,25,500,2,0,0,0,False,False,43990.0,179.1,50640.0,206.2,15.1,False,-1.0,1568,19831.4
8,8,5,25,1000,2,0,0,0,False,False,43990.0,179.1,50640.0,206.2,15.1,False,-1.0,1568,19831.4
16,8,5,25,500,2,0,0,0,False,False,85421.2,347.7,97193.5,395.7,13.8,False,-1.0,1568,39662.7
16,8,5,25,1000,2,0,0,0,False,False,85421.2,347.7,97193.5,395.7,13.8,False,-1.0,1568,39662.7
32,8,5,25,500,2,0,0,0,False,False,168283.7,685.1,190300.4,774.7,13.1,False,-1.0,1568,79325.5
32,8,5,25,1000,2,0,0,0,False,False,168283.7,685.1,190300.4,774.7,13.1,False,-1.0,1568,79325.5
4,9,1,25,500,2,16,7200,1800,True,True,27143.0,110.5,32030.5,130.4,18.0,False,-1.0,1764,12549.5
4,9,1,25,1000,2,16,14400,3600,True,True,27143.0,110.5,32030.5,130.4,18.0,False,-1.0,1764,12549.5
8,9,1,25,500,2,16,7200,900,True,True,51727.2,210.6,59648.5,242.8,15.3,False,-1.0,1764,25099.1
8,9,1,25,1000,2,16,14400,1800,True,True,51727.2,210.6,59648.5,242.8,15.3,False,-1.0,1764,25099.1
16,9,1,25,500,2,16,7200,450,True,True,100895.6,410.7,114884.3,467.7,13.9,False,-1.0,1764,50198.2
16,9,1,25,1000,2,16,14400,900,True,True,100895.6,410.7,114884.3,467.7,13.9,False,-1.0,1764,50198.2
32,9,1,25,500,2,16,7200,225,True,True,199232.5,811.1,225356.1,917.4,13.1,False,-1.0,1764,100396.3
32,9,1,25,1000,2,16,14400,450,True,True,199232.5,811.1,225356.1,917.4,13.1,False,-1.0,1764,100396.3
4,9,2,25,500,2,6,2700,675,True,True,27143.0,110.5,32011.0,130.3,17.9,False,-1.0,1764,12549.5
4,9,2,25,1000,2,6,5400,1350,True,True,27143.0,110.5,32011.0,130.3,17.9,False,-1.0,1764,12549.5
8,9,2,25,500,2,6,2700,338,True,True,51727.2,210.6,59629.0,242.7,15.3,False,-1.0,1764,25099.1
8,9,2,25,1000,2,6,5400,675,True,True,51727.2,210.6,59629.0,242.7,15.3,False,-1.0,1764,25099.1
16,9,2,25,500,2,6,2700,169,True,True,100895.6,410.7,114864.8,467.6,13.8,False,-1.0,1764,50198.2
16,9,2,25,1000,2,6,5400,338,True,True,100895.6,410.7,114864.8,467.6,13.8,False,-1.0,1764,50198.2
32,9,2,25,500,2,6,2700,85,True,True,199232.5,811.1,225336.6,917.3,13.1,False,-1.0,1764,100396.3
32,9,2,25,1000,2,6,5400,169,True,True,199232.5,811.1,225336.6,917.3,13.1,False,-1.0,1764,100396.3
4,9,3,25,500,2,0,0,0,False,False,27143.0,110.5,32004.6,130.3,17.9,False,-1.0,1764,12549.5
4,9,3,25,1000,2,0,0,0,False,False,27143.0,110.5,32004.6,130.3,17.9,False,-1.0,1764,12549.5
8,9,3,25,500,2,0,0,0,False,False,51727.2,210.6,59622.5,242.7,15.3,False,-1.0,1764,25099.1
8,9,3,25,1000,2,0,0,0,False,False,51727.2,210.6,59622.5,242.7,15.3,False,-1.0,1764,25099.1
16,9,3,25,500,2,0,0,0,False,False,100895.6,410.7,114858.3,467.6,13.8,False,-1.0,1764,50198.2
16,9,3,25,1000,2,0,0,0,False,False,100895.6,410.7,114858.3,467.6,13.8,False,-1.0,1764,50198.2
32,9,3,25,500,2,0,0,0,False,False,199232.5,811.1,225330.1,917.3,13.1,False,-1.0,1764,100396.3
32,9,3,25,1000,2,0,0,0,False,False,199232.5,811.1,225330.1,917.3,13.1,False,-1.0,1764,100396.3
4,9,4,25,500,2,0,0,0,False,False,27143.0,110.5,32001.3,130.3,17.9,False,-1.0,1764,12549.5
4,9,4,25,1000,2,0,0,0,False,False,27143.0,110.5,32001.3,130.3,17.9,False,-1.0,1764,12549.5
8,9,4,25,500,2,0,0,0,False,False,51727.2,210.6,59619.2,242.7,15.3,False,-1.0,1764,25099.1
8,9,4,25,1000,2,0,0,0,False,False,51727.2,210.6,59619.2,242.7,15.3,False,-1.0,1764,25099.1
16,9,4,25,500,2,0,0,0,False,False,100895.6,410.7,114855.1,467.6,13.8,False,-1.0,1764,50198.2
16,9,4,25,1000,2,0,0,0,False,False,100895.6,410.7,114855.1,467.6,13.8,False,-1.0,1764,50198.2
32,9,4,25,500,2,0,0,0,False,False,199232.5,811.1,225326.8,917.3,13.1,False,-1.0,1764,100396.3
32,9,4,25,1000,2,0,0,0,False,False,199232.5,811.1,225326.8,917.3,13.1,False,-1.0,1764,100396.3
4,9,5,25,500,2,0,0,0,False,False,27143.0,110.5,31998.1,130.3,17.9,False,-1.0,1764,12549.5
4,9,5,25,1000,2,0,0,0,False,False,27143.0,110.5,31998.1,130.3,17.9,False,-1.0,1764,12549.5
8,9,5,25,500,2,0,0,0,False,False,51727.2,210.6,59616.0,242.7,15.3,False,-1.0,1764,25099.1
8,9,5,25,1000,2,0,0,0,False,False,51727.2,210.6,59616.0,242.7,15.3,False,-1.0,1764,25099.1
16,9,5,25,500,2,0,0,0,False,False,100895.6,410.7,114851.8,467.6,13.8,False,-1.0,1764,50198.2
16,9,5,25,1000,2,0,0,0,False,False,100895.6,410.7,114851.8,467.6,13.8,False,-1.0,1764,50198.2
32,9,5,25,500,2,0,0,0,False,False,199232.5,811.1,225323.6,917.3,13.1,False,-1.0,1764,100396.3
32,9,5,25,1000,2,0,0,0,False,False,199232.5,811.1,225323.6,917.3,13.1,False,-1.0,1764,100396.3
4,10,1,25,500,2,15,6750,1688,True,True,31321.5,127.5,37043.9,150.8,18.3,False,-1.0,1960,15493.3
4,10,1,25,1000,2,15,13500,3375,True,True,31321.5,127.5,37043.9,150.8,18.3,False,-1.0,1960,15493.3
8,10,1,25,500,2,15,6750,844,True,True,60084.1,244.6,69350.1,282.3,15.4,False,-1.0,1960,30986.5
8,10,1,25,1000,2,15,13500,1688,True,True,60084.1,244.6,69350.1,282.3,15.4,False,-1.0,1960,30986.5
16,10,1,25,500,2,15,6750,422,True,True,117609.5,478.8,133962.4,545.4,13.9,False,-1.0,1960,61973.0
16,10,1,25,1000,2,15,13500,844,True,True,117609.5,478.8,133962.4,545.4,13.9,False,-1.0,1960,61973.0
32,10,1,25,500,2,15,6750,211,True,True,232660.3,947.2,263187.1,1071.4,13.1,False,-1.0,1960,123946.1
32,10,1,25,1000,2,15,13500,422,True,True,232660.3,947.2,263187.1,1071.4,13.1,False,-1.0,1960,123946.1
4,10,2,25,500,2,4,1800,450,True,False,31321.5,127.5,37024.4,150.7,18.2,False,-1.0,1960,15493.3
4,10,2,25,1000,2,4,3600,900,True,False,31321.5,127.5,37024.4,150.7,18.2,False,-1.0,1960,15493.3
8,10,2,25,500,2,4,1800,225,True,False,60084.1,244.6,69330.6,282.2,15.4,False,-1.0,1960,30986.5
8,10,2,25,1000,2,4,3600,450,True,False,60084.1,244.6,69330.6,282.2,15.4,False,-1.0,1960,30986.5
16,10,2,25,500,2,4,1800,113,True,False,117609.5,478.8,133942.9,545.3,13.9,False,-1.0,1960,61973.0
16,10,2,25,1000,2,4,3600,225,True,False,117609.5,478.8,133942.9,545.3,13.9,False,-1.0,1960,61973.0
32,10,2,25,500,2,4,1800,57,True,False,232660.3,947.2,263167.7,1071.4,13.1,False,-1.0,1960,123946.1
32,10,2,25,1000,2,4,3600,113,True,False,232660.3,947.2,263167.7,1071.4,13.1,False,-1.0,1960,123946.1
4,10,3,25,500,2,0,0,0,False,False,31321.5,127.5,37017.9,150.7,18.2,False,-1.0,1960,15493.3
4,10,3,25,1000,2,0,0,0,False,False,31321.5,127.5,37017.9,150.7,18.2,False,-1.0,1960,15493.3
8,10,3,25,500,2,0,0,0,False,False,60084.1,244.6,69324.1,282.2,15.4,False,-1.0,1960,30986.5
8,10,3,25,1000,2,0,0,0,False,False,60084.1,244.6,69324.1,282.2,15.4,False,-1.0,1960,30986.5
16,10,3,25,500,2,0,0,0,False,False,117609.5,478.8,133936.4,545.3,13.9,False,-1.0,1960,61973.0
16,10,3,25,1000,2,0,0,0,False,False,117609.5,478.8,133936.4,545.3,13.9,False,-1.0,1960,61973.0
32,10,3,25,500,2,0,0,0,False,False,232660.3,947.2,263161.2,1071.3,13.1,False,-1.0,1960,123946.1
32,10,3,25,1000,2,0,0,0,False,False,232660.3,947.2,263161.2,1071.3,13.1,False,-1.0,1960,123946.1
4,10,4,25,500,2,0,0,0,False,False,31321.5,127.5,37014.6,150.7,18.2,False,-1.0,1960,15493.3
4,10,4,25,1000,2,0,0,0,False,False,31321.5,127.5,37014.6,150.7,18.2,False,-1.0,1960,15493.3
8,10,4,25,500,2,0,0,0,False,False,60084.1,244.6,69320.8,282.2,15.4,False,-1.0,1960,30986.5
8,10,4,25,1000,2,0,0,0,False,False,60084.1,244.6,69320.8,282.2,15.4,False,-1.0,1960,30986.5
16,10,4,25,500,2,0,0,0,False,False,117609.5,478.8,133933.2,545.2,13.9,False,-1.0,1960,61973.0
16,10,4,25,1000,2,0,0,0,False,False,117609.5,478.8,133933.2,545.2,13.9,False,-1.0,1960,61973.0
32,10,4,25,500,2,0,0,0,False,False,232660.3,947.2,263157.9,1071.3,13.1,False,-1.0,1960,123946.1
32,10,4,25,1000,2,0,0,0,False,False,232660.3,947.2,263157.9,1071.3,13.1,False,-1.0,1960,123946.1
4,10,5,25,500,2,0,0,0,False,False,31321.5,127.5,37011.4,150.7,18.2,False,-1.0,1960,15493.3
4,10,5,25,1000,2,0,0,0,False,False,31321.5,127.5,37011.4,150.7,18.2,False,-1.0,1960,15493.3
8,10,5,25,500,2,0,0,0,False,False,60084.1,244.6,69317.6,282.2,15.4,False,-1.0,1960,30986.5
8,10,5,25,1000,2,0,0,0,False,False,60084.1,244.6,69317.6,282.2,15.4,False,-1.0,1960,30986.5
16,10,5,25,500,2,0,0,0,False,False,117609.5,478.8,133929.9,545.2,13.9,False,-1.0,1960,61973.0
16,10,5,25,1000,2,0,0,0,False,False,117609.5,478.8,133929.9,545.2,13.9,False,-1.0,1960,61973.0
32,10,5,25,500,2,0,0,0,False,False,232660.3,947.2,263154.7,1071.3,13.1,False,-1.0,1960,123946.1
32,10,5,25,1000,2,0,0,0,False,False,232660.3,947.2,263154.7,1071.3,13.1,False,-1.0,1960,123946.1
4,11,1,25,500,2,14,6300,1575,True,True,35809.8,145.8,42435.8,172.8,18.5,False,-1.0,2156,18746.8
4,11,1,25,1000,2,14,12600,3150,True,True,35809.8,145.8,42435.8,172.8,18.5,False,-1.0,2156,18746.8
8,11,1,25,500,2,14,6300,788,True,True,69060.8,281.1,79777.3,324.8,15.5,False,-1.0,2156,37493.7
8,11,1,25,1000,2,14,12600,1575,True,True,69060.8,281.1,79777.3,324.8,15.5,False,-1.0,2156,37493.7
16,11,1,25,500,2,14,6300,394,True,True,135562.9,551.9,154460.2,628.8,13.9,False,-1.0,2156,74987.4
16,11,1,25,1000,2,14,12600,788,True,True,135562.9,551.9,154460.2,628.8,13.9,False,-1.0,2156,74987.4
32,11,1,25,500,2,14,6300,197,True,True,268567.0,1093.3,303826.1,1236.9,13.1,False,-1.0,2156,149974.8
32,11,1,25,1000,2,14,12600,394,True,True,268567.0,1093.3,303826.1,1236.9,13.1,False,-1.0,2156,149974.8
4,11,2,25,500,2,2,900,225,True,False,35809.8,145.8,42416.3,172.7,18.4,False,-1.0,2156,18746.8
4,11,2,25,1000,2,2,1800,450,True,False,35809.8,145.8,42416.3,172.7,18.4,False,-1.0,2156,18746.8
8,11,2,25,500,2,2,900,113,True,False,69060.8,281.1,79757.8,324.7,15.5,False,-1.0,2156,37493.7
8,11,2,25,1000,2,2,1800,225,True,False,69060.8,281.1,79757.8,324.7,15.5,False,-1.0,2156,37493.7
16,11,2,25,500,2,2,900,57,True,False,135562.9,551.9,154440.7,628.7,13.9,False,-1.0,2156,74987.4
16,11,2,25,1000,2,2,1800,113,True,False,135562.9,551.9,154440.7,628.7,13.9,False,-1.0,2156,74987.4
32,11,2,25,500,2,2,900,29,True,False,268567.0,1093.3,303806.6,1236.8,13.1,False,-1.0,2156,149974.8
32,11,2,25,1000,2,2,1800,57,True,False,268567.0,1093.3,303806.6,1236.8,13.1,False,-1.0,2156,149974.8
4,11,3,25,500,2,0,0,0,False,False,35809.8,145.8,42409.8,172.7,18.4,False,-1.0,2156,18746.8
4,11,3,25,1000,2,0,0,0,False,False,35809.8,145.8,42409.8,172.7,18.4,False,-1.0,2156,18746.8
8,11,3,25,500,2,0,0,0,False,False,69060.8,281.1,79751.3,324.7,15.5,False,-1.0,2156,37493.7
8,11,3,25,1000,2,0,0,0,False,False,69060.8,281.1,79751.3,324.7,15.5,False,-1.0,2156,37493.7
16,11,3,25,500,2,0,0,0,False,False,135562.9,551.9,154434.2,628.7,13.9,False,-1.0,2156,74987.4
16,11,3,25,1000,2,0,0,0,False,False,135562.9,551.9,154434.2,628.7,13.9,False,-1.0,2156,74987.4
32,11,3,25,500,2,0,0,0,False,False,268567.0,1093.3,303800.1,1236.8,13.1,False,-1.0,2156,149974.8
32,11,3,25,1000,2,0,0,0,False,False,268567.0,1093.3,303800.1,1236.8,13.1,False,-1.0,2156,149974.8
4,11,4,25,500,2,0,0,0,False,False,35809.8,145.8,42406.6,172.6,18.4,False,-1.0,2156,18746.8
4,11,4,25,1000,2,0,0,0,False,False,35809.8,145.8,42406.6,172.6,18.4,False,-1.0,2156,18746.8
8,11,4,25,500,2,0,0,0,False,False,69060.8,281.1,79748.0,324.7,15.5,False,-1.0,2156,37493.7
8,11,4,25,1000,2,0,0,0,False,False,69060.8,281.1,79748.0,324.7,15.5,False,-1.0,2156,37493.7
16,11,4,25,500,2,0,0,0,False,False,135562.9,551.9,154431.0,628.7,13.9,False,-1.0,2156,74987.4
16,11,4,25,1000,2,0,0,0,False,False,135562.9,551.9,154431.0,628.7,13.9,False,-1.0,2156,74987.4
32,11,4,25,500,2,0,0,0,False,False,268567.0,1093.3,303796.9,1236.8,13.1,False,-1.0,2156,149974.8
32,11,4,25,1000,2,0,0,0,False,False,268567.0,1093.3,303796.9,1236.8,13.1,False,-1.0,2156,149974.8
4,11,5,25,500,2,0,0,0,False,False,35809.8,145.8,42403.3,172.6,18.4,False,-1.0,2156,18746.8
4,11,5,25,1000,2,0,0,0,False,False,35809.8,145.8,42403.3,172.6,18.4,False,-1.0,2156,18746.8
8,11,5,25,500,2,0,0,0,False,False,69060.8,281.1,79744.8,324.6,15.5,False,-1.0,2156,37493.7
8,11,5,25,1000,2,0,0,0,False,False,69060.8,281.1,79744.8,324.6,15.5,False,-1.0,2156,37493.7
16,11,5,25,500,2,0,0,0,False,False,135562.9,551.9,154427.7,628.7,13.9,False,-1.0,2156,74987.4
16,11,5,25,1000,2,0,0,0,False,False,135562.9,551.9,154427.7,628.7,13.9,False,-1.0,2156,74987.4
32,11,5,25,500,2,0,0,0,False,False,268567.0,1093.3,303793.6,1236.7,13.1,False,-1.0,2156,149974.8
32,11,5,25,1000,2,0,0,0,False,False,268567.0,1093.3,303793.6,1236.7,13.1,False,-1.0,2156,149974.8
